source	target	strength
T00583	R39252	0.98
T00583	R23930	0.98
T00583	R23954	0.98
T00583	R24132	0.98
T00583	R23529	0.98
T00583	R23530	0.98
T00583	R16633	0.98
T00583	R34906	0.98
T00583	R29896	0.98
T00583	R26686	0.98
T00583	R66374	0.98
T00583	R27930	0.98
T00583	R03136	0.98
T00583	R24918	0.98
T00583	R03527	0.98
T00583	R63881	0.98
T00583	R30018	0.98
T00583	R63888	0.98
T00583	R63892	0.98
T00583	R31180	0.98
T00583	R68572	0.98
T00583	R27938	0.98
T00583	R23085	0.98
T00583	R33202	0.98
T00583	R02216	0.98
T00583	R23206	0.98
T00583	R36276	0.98
T00583	R13309	0.98
T00590	R20825	0.98
T00590	R20924	0.98
T00590	R37499	0.98
T00590	R37751	0.98
T00590	R02915	0.98
T00590	R02916	0.98
T00590	R20630	0.98
T00590	R26200	0.98
T00590	R26495	0.98
T00590	R27932	0.98
T00590	R56830	0.98
T00590	R56831	0.98
T00590	R56846	0.98
T00590	R56841	0.98
T00590	R56833	0.98
T00590	R56844	0.98
T00590	R00806	0.98
T00590	R00808	0.98
T00590	R00699	0.98
T00590	R00700	0.98
T00590	R00701	0.98
T00590	R00703	0.98
T00590	R41748	0.98
T00590	R14659	0.98
T00590	R63971	0.98
T00590	R59873	0.98
T00590	R59877	0.98
T00590	R63146	0.98
T00590	R20691	0.98
T00590	R29919	0.98
T00590	R33981	0.98
T00590	R56879	0.98
T00590	R29246	0.98
T00590	R56894	0.98
T00590	R30351	0.98
T00590	R14640	0.98
T00590	R21071	0.98
T00590	R21072	0.98
T00590	R12279	0.98
T00590	R14430	0.98
T00590	R14431	0.98
T00590	R25318	0.98
T00590	R27015	0.98
T00590	R57446	0.98
T00590	R27591	0.98
T00590	R16928	0.98
T00590	R32146	0.98
T00590	R03340	0.98
T00590	R03341	0.98
T00590	R25466	0.98
T00590	R58572	0.98
T00590	R56884	0.98
T00590	R20988	0.98
T00590	R04475	0.98
T00590	R12092	0.98
T00590	R34139	0.98
T00590	R25605	0.98
T00590	R18510	0.98
T00590	R22937	0.98
T00590	R22941	0.98
T00590	R03342	0.98
T00590	R41945	0.98
T00590	R56892	0.98
T00590	R30959	0.98
T00590	R29797	0.98
T00590	R39859	0.98
T00590	R08088	0.98
T00590	R28359	0.98
T00590	R28480	0.98
T00590	R28550	0.98
T00590	R00923	0.98
T00590	R35460	0.98
T00590	R13472	0.98
T00590	R13473	0.98
T00590	R13474	0.98
T00590	R24519	0.98
T00590	R56860	0.98
T00590	R34335	0.98
T00590	R24754	0.98
T00590	R30068	0.98
T00590	R00940	0.98
T00590	R00942	0.98
T00590	R00943	0.98
T00590	R29952	0.98
T00590	R00933	0.98
T00590	R00935	0.98
T00590	R30260	0.98
T00590	R34058	0.98
T00590	R34061	0.98
T00590	R34062	0.98
T00590	R01634	0.98
T00590	R12708	0.98
T00590	R25017	0.98
T00590	R30979	0.98
T00590	R02909	0.98
T00590	R26564	0.98
T00590	R30143	0.98
T00590	R42134	0.98
T00590	R27192	0.98
T00590	R33449	0.98
T00590	R39330	0.98
T00590	R02923	0.98
T00590	R38723	0.98
T00590	R29088	0.98
T00590	R58773	0.98
T00590	R58395	0.98
T00590	R58397	0.98
T00590	R62888	0.98
T00590	R25352	0.98
T00590	R25353	0.98
T00590	R63048	0.98
T00590	R19783	0.98
T00590	R33535	0.98
T00590	R37207	0.98
T00590	R27228	0.98
T00590	R27229	0.98
T00590	R17045	0.98
T00590	R42383	0.98
T00590	R56896	0.98
T00590	R27455	0.98
T00590	R34235	0.98
T00590	R26362	0.98
T00590	R26363	0.98
T00590	R23920	0.98
T00590	R11382	0.98
T00590	R31369	0.98
T00590	R61346	0.98
T00590	R31409	0.98
T00590	R27891	0.98
T00590	R34801	0.98
T00590	R34802	0.98
T00590	R17119	0.98
T00590	R17121	0.98
T00590	R27221	0.98
T00590	R01349	0.98
T00590	R34542	0.98
T00590	R03275	0.98
T00590	R56876	0.98
T00590	R56885	0.98
T00590	R27433	0.98
T00590	R24686	0.98
T00590	R32229	0.98
T00590	R22550	0.98
T00590	R56877	0.98
T00590	R56878	0.98
T00590	R61967	0.98
T00590	R33969	0.98
T00590	R56886	0.98
T00590	R30054	0.98
T00590	R37899	0.98
T00590	R34141	0.98
T00590	R34142	0.98
T00590	R14565	0.98
T00590	R56865	0.98
T00590	R56872	0.98
T00590	R56881	0.98
T00590	R40795	0.98
T00590	R32204	0.98
T00590	R26754	0.98
T00590	R28975	0.98
T00590	R13277	0.98
T00590	R33967	0.98
T00590	R00605	0.98
T00590	R00606	0.98
T00590	R14716	0.98
T00590	R14717	0.98
T00590	R00877	0.98
T00590	R29147	0.98
T00590	R02951	0.98
T00590	R24514	0.98
T00590	R37722	0.98
T00590	R01056	0.98
T00590	R01058	0.98
T00590	R01060	0.98
T00590	R04397	0.98
T00590	R68091	0.98
T00590	R68096	0.98
T00590	R68097	0.98
T00590	R21135	0.98
T00590	R02217	0.98
T00590	R04556	0.98
T00590	R12714	0.98
T00590	R16598	0.98
T00590	R13306	0.98
T00590	R37512	0.98
T00590	R37513	0.98
T00590	R12707	0.98
T00590	R38577	0.98
T00590	R03733	0.98
T00590	R04905	0.98
T00590	R08108	0.98
T00590	R01406	0.98
T00591	R02913	0.98
T00591	R02914	0.98
T00591	R01349	0.98
T00591	R02464	0.98
T00591	R02463	0.98
T00591	R04128	0.98
T00591	R02217	0.98
T00591	R02980	0.98
T00591	R01408	0.98
T00593	R05840	0.98
T00593	R05841	0.98
T00593	R05842	0.98
T00593	R05843	0.98
T00593	R05844	0.98
T00593	R05845	0.98
T00593	R05846	0.98
T00593	R05847	0.98
T00593	R05848	0.98
T00593	R05849	0.98
T00593	R05850	0.98
T00593	R05851	0.98
T00593	R05852	0.98
T00593	R05853	0.98
T00593	R05854	0.98
T00593	R05855	0.98
T00593	R05856	0.98
T00593	R05857	0.98
T00593	R30673	0.98
T00593	R20924	0.98
T00593	R01748	0.98
T00593	R02921	0.98
T00593	R26202	0.98
T00593	R02144	0.98
T00593	R02167	0.98
T00593	R00699	0.98
T00593	R00700	0.98
T00593	R00702	0.98
T00593	R14659	0.98
T00593	R32790	0.98
T00593	R39203	0.98
T00593	R33617	0.98
T00593	R14436	0.98
T00593	R14640	0.98
T00593	R39660	0.98
T00593	R12279	0.98
T00593	R14430	0.98
T00593	R14431	0.98
T00593	R25011	0.98
T00593	R25442	0.98
T00593	R12092	0.98
T00593	R20329	0.98
T00593	R00920	0.98
T00593	R00923	0.98
T00593	R13472	0.98
T00593	R13473	0.98
T00593	R13474	0.98
T00593	R25932	0.98
T00593	R14486	0.98
T00593	R00943	0.98
T00593	R00933	0.98
T00593	R25017	0.98
T00593	R29805	0.98
T00593	R24123	0.98
T00593	R25474	0.98
T00593	R25475	0.98
T00593	R25405	0.98
T00593	R40999	0.98
T00593	R41000	0.98
T00593	R41001	0.98
T00593	R17035	0.98
T00593	R17045	0.98
T00593	R11382	0.98
T00593	R34832	0.98
T00593	R16988	0.98
T00593	R16989	0.98
T00593	R16990	0.98
T00593	R16991	0.98
T00593	R16992	0.98
T00593	R56441	0.98
T00593	R22635	0.98
T00593	R24873	0.98
T00593	R14565	0.98
T00593	R13476	0.98
T00593	R13477	0.98
T00593	R02189	0.98
T00593	R01095	0.98
T00593	R14716	0.98
T00593	R14717	0.98
T00593	R00879	0.98
T00593	R01744	0.98
T00593	R01057	0.98
T00593	R01058	0.98
T00593	R01059	0.98
T00593	R01065	0.98
T00593	R04702	0.98
T00593	R02217	0.98
T00593	R13306	0.98
T00593	R04905	0.98
T00593	R01406	0.98
T00593	R01409	0.98
T00594	R02921	0.98
T00594	R14659	0.98
T00594	R32490	0.98
T00594	R14640	0.98
T00594	R14431	0.98
T00594	R14460	0.98
T00594	R08088	0.98
T00594	R00923	0.98
T00594	R13472	0.98
T00594	R13473	0.98
T00594	R13474	0.98
T00594	R14486	0.98
T00594	R00943	0.98
T00594	R01634	0.98
T00594	R30143	0.98
T00594	R38274	0.98
T00594	R22655	0.98
T00594	R22555	0.98
T00594	R22558	0.98
T00594	R14438	0.98
T00594	R32007	0.98
T00594	R32013	0.98
T00594	R32008	0.98
T00594	R32009	0.98
T00594	R32010	0.98
T00594	R32012	0.98
T00594	R17059	0.98
T00594	R17060	0.98
T00594	R17061	0.98
T00594	R17062	0.98
T00594	R17063	0.98
T00594	R11382	0.98
T00594	R16684	0.98
T00594	R22506	0.98
T00594	R22617	0.98
T00594	R17119	0.98
T00594	R17121	0.98
T00594	R20680	0.98
T00594	R22635	0.98
T00594	R22543	0.98
T00594	R14565	0.98
T00594	R13476	0.98
T00594	R13477	0.98
T00594	R36035	0.98
T00594	R30535	0.98
T00594	R00879	0.98
T00594	R01744	0.98
T00594	R01058	0.98
T00594	R22553	0.98
T00594	R04703	0.98
T00594	R13306	0.98
T00594	R14448	0.98
T00594	R14449	0.98
T00596	R00897	0.98
T00597	R00897	0.98
T00597	R02795	0.98
T00602	R01069	0.98
T00603	R01070	0.98
T00605	R02219	0.98
T00611	R01087	0.98
T00612	R01087	0.98
T00617	R01926	0.98
T00618	R01926	0.98
T00621	R01572	0.98
T00621	R01905	0.98
T00621	R01906	0.98
T00624	R01585	0.98
T00625	R09389	0.98
T00625	R09390	0.98
T00625	R09391	0.98
T00625	R09392	0.98
T00625	R09393	0.98
T00625	R09394	0.98
T00625	R09395	0.98
T00625	R09396	0.98
T00625	R09397	0.98
T00625	R09398	0.98
T00625	R09399	0.98
T00625	R09400	0.98
T00625	R09401	0.98
T00625	R09402	0.98
T00625	R09403	0.98
T00625	R09404	0.98
T00625	R09405	0.98
T00625	R09406	0.98
T00625	R09407	0.98
T00625	R09408	0.98
T00625	R09409	0.98
T00625	R09410	0.98
T00625	R09411	0.98
T00625	R09412	0.98
T00625	R09413	0.98
T00625	R09414	0.98
T00625	R09415	0.98
T00625	R09416	0.98
T00625	R09417	0.98
T00625	R09418	0.98
T00625	R09419	0.98
T00625	R09420	0.98
T00625	R09421	0.98
T00625	R09422	0.98
T00625	R09423	0.98
T00625	R09424	0.98
T00625	R09425	0.98
T00625	R09426	0.98
T00625	R09427	0.98
T00625	R09428	0.98
T00625	R09429	0.98
T00625	R09430	0.98
T00625	R09431	0.98
T00625	R09432	0.98
T00625	R09433	0.98
T00625	R09434	0.98
T00625	R09435	0.98
T00625	R09436	0.98
T00625	R09437	0.98
T00625	R09438	0.98
T00625	R09439	0.98
T00625	R09440	0.98
T00625	R09441	0.98
T00625	R02304	0.98
T00625	R25488	0.98
T00625	R25489	0.98
T00625	R25483	0.98
T00625	R25487	0.98
T00625	R15630	0.98
T00625	R15631	0.98
T00625	R15632	0.98
T00625	R15633	0.98
T00625	R15634	0.98
T00625	R29065	0.98
T00625	R04632	0.98
T00630	R07241	0.98
T00630	R07242	0.98
T00630	R07243	0.98
T00630	R07244	0.98
T00630	R07245	0.98
T00630	R07246	0.98
T00630	R07247	0.98
T00630	R07248	0.98
T00630	R07249	0.98
T00630	R07250	0.98
T00630	R07251	0.98
T00630	R07252	0.98
T00630	R29772	0.98
T00630	R04327	0.98
T00630	R04587	0.98
T00630	R19771	0.98
T00630	R19764	0.98
T00630	R36412	0.98
T00630	R60725	0.98
T00630	R19770	0.98
T00632	R29772	0.98
T00633	R29772	0.98
T00638	R01683	0.98
T00638	R02224	0.98
T00641	R01177	0.98
T00641	R01176	0.98
T00641	R01989	0.98
T00641	R02001	0.98
T00641	R03333	0.98
T00641	R03334	0.98
T00641	R03335	0.98
T00641	R04676	0.98
T00641	R00664	0.98
T00641	R03010	0.98
T00641	R08237	0.98
T00641	R08238	0.98
T00641	R15742	0.98
T00641	R28361	0.98
T00641	R00549	0.98
T00641	R00551	0.98
T00641	R00557	0.98
T00641	R04196	0.98
T00641	R04197	0.98
T00641	R04200	0.98
T00641	R04201	0.98
T00641	R00662	0.98
T00641	R00833	0.98
T00641	R01635	0.98
T00641	R01638	0.98
T00641	R00932	0.98
T00641	R00936	0.98
T00641	R05056	0.98
T00641	R14543	0.98
T00641	R15352	0.98
T00641	R09467	0.98
T00641	R04234	0.98
T00641	R02571	0.98
T00641	R18415	0.98
T00641	R01500	0.98
T00641	R00810	0.98
T00641	R01917	0.98
T00641	R00812	0.98
T00641	R02732	0.98
T00641	R02733	0.98
T00641	R00814	0.98
T00641	R00815	0.98
T00641	R00820	0.98
T00641	R00824	0.98
T00641	R01734	0.98
T00641	R00838	0.98
T00641	R00842	0.98
T00641	R00843	0.98
T00641	R00869	0.98
T00641	R00872	0.98
T00641	R01682	0.98
T00641	R00888	0.98
T00641	R00890	0.98
T00641	R00891	0.98
T00641	R00892	0.98
T00641	R00893	0.98
T00641	R01778	0.98
T00641	R01779	0.98
T00641	R01780	0.98
T00641	R03426	0.98
T00641	R03427	0.98
T00641	R02953	0.98
T00641	R03383	0.98
T00641	R13571	0.98
T00641	R02225	0.98
T00641	R04594	0.98
T00641	R04595	0.98
T00641	R04602	0.98
T00641	R04708	0.98
T00641	R04726	0.98
T00641	R04727	0.98
T00641	R04728	0.98
T00641	R00666	0.98
T00641	R03417	0.98
T00641	R03418	0.98
T00641	R03419	0.98
T00641	R03420	0.98
T00641	R05017	0.98
T00641	R15482	0.98
T00641	R01388	0.98
T00641	R01389	0.98
T00641	R01396	0.98
T00641	R01399	0.98
T00641	R01400	0.98
T00641	R01401	0.98
T00641	R01504	0.98
T00646	R03333	0.98
T00646	R03334	0.98
T00646	R03335	0.98
T00646	R00413	0.98
T00646	R00414	0.98
T00646	R00663	0.98
T00646	R00932	0.98
T00646	R00936	0.98
T00646	R02571	0.98
T00646	R00810	0.98
T00646	R01734	0.98
T00646	R00839	0.98
T00646	R01682	0.98
T00646	R01834	0.98
T00646	R00894	0.98
T00646	R01778	0.98
T00646	R01779	0.98
T00646	R01780	0.98
T00646	R02226	0.98
T00647	R01176	0.98
T00647	R30580	0.98
T00647	R55823	0.98
T00647	R31087	0.98
T00647	R31091	0.98
T00647	R31090	0.98
T00647	R65648	0.98
T00647	R40723	0.98
T00647	R42511	0.98
T00647	R21557	0.98
T00647	R00557	0.98
T00647	R00663	0.98
T00647	R59453	0.98
T00647	R01636	0.98
T00647	R01637	0.98
T00647	R14543	0.98
T00647	R04234	0.98
T00647	R01089	0.98
T00647	R42509	0.98
T00647	R08500	0.98
T00647	R68580	0.98
T00647	R35619	0.98
T00647	R35707	0.98
T00647	R28117	0.98
T00647	R39915	0.98
T00647	R32242	0.98
T00647	R39912	0.98
T00647	R13391	0.98
T00647	R00841	0.98
T00647	R00842	0.98
T00647	R00861	0.98
T00647	R00870	0.98
T00647	R00892	0.98
T00647	R00894	0.98
T00647	R02953	0.98
T00647	R13571	0.98
T00647	R02226	0.98
T00652	R16329	0.98
T00652	R02227	0.98
T00652	R16330	0.98
T00652	R16331	0.98
T00655	R01176	0.98
T00655	R02228	0.98
T00655	R04725	0.98
T00660	R01500	0.98
T00662	R65648	0.98
T00662	R00663	0.98
T00662	R00841	0.98
T00662	R00861	0.98
T00662	R00894	0.98
T00662	R02226	0.98
T00663	R01090	0.98
T00663	R01091	0.98
T00664	R01402	0.98
T00665	R00861	0.98
T00665	R02226	0.98
T00671	R04099	0.98
T00671	R29520	0.98
T00671	R31279	0.98
T00671	R40473	0.98
T00671	R68158	0.98
T00671	R68161	0.98
T00671	R61461	0.98
T00671	R12753	0.98
T00671	R22089	0.98
T00671	R66562	0.98
T00671	R66568	0.98
T00671	R31467	0.98
T00671	R67083	0.98
T00671	R67090	0.98
T00671	R67000	0.98
T00671	R56797	0.98
T00671	R56816	0.98
T00671	R11272	0.98
T00671	R31009	0.98
T00671	R31010	0.98
T00671	R68786	0.98
T00671	R11276	0.98
T00671	R31269	0.98
T00671	R37288	0.98
T00671	R61728	0.98
T00671	R64804	0.98
T00671	R11277	0.98
T00671	R35919	0.98
T00671	R37131	0.98
T00671	R33288	0.98
T00671	R66303	0.98
T00671	R11283	0.98
T00671	R31903	0.98
T00671	R59578	0.98
T00671	R59734	0.98
T00671	R68788	0.98
T00671	R16694	0.98
T00671	R19322	0.98
T00671	R27190	0.98
T00671	R28001	0.98
T00671	R28204	0.98
T00671	R28205	0.98
T00671	R34111	0.98
T00671	R38621	0.98
T00671	R39086	0.98
T00671	R41428	0.98
T00671	R16687	0.98
T00671	R35918	0.98
T00671	R63591	0.98
T00671	R63592	0.98
T00671	R37707	0.98
T00671	R66250	0.98
T00671	R59223	0.98
T00671	R63472	0.98
T00671	R65367	0.98
T00671	R31302	0.98
T00671	R66502	0.98
T00671	R30327	0.98
T00671	R31291	0.98
T00671	R36861	0.98
T00671	R66708	0.98
T00671	R66711	0.98
T00671	R66712	0.98
T00671	R11694	0.98
T00671	R70144	0.98
T00671	R70153	0.98
T00671	R70161	0.98
T00671	R70143	0.98
T00671	R63030	0.98
T00671	R63031	0.98
T00671	R63483	0.98
T00671	R41345	0.98
T00671	R66428	0.98
T00671	R11387	0.98
T00671	R27048	0.98
T00671	R31400	0.98
T00671	R31483	0.98
T00671	R31485	0.98
T00671	R61388	0.98
T00671	R31276	0.98
T00671	R66599	0.98
T00671	R57740	0.98
T00671	R70139	0.98
T00671	R11700	0.98
T00671	R31596	0.98
T00671	R31328	0.98
T00671	R35089	0.98
T00671	R59240	0.98
T00671	R59241	0.98
T00671	R56404	0.98
T00671	R66759	0.98
T00671	R60587	0.98
T00671	R60591	0.98
T00671	R60593	0.98
T00671	R60594	0.98
T00671	R60601	0.98
T00671	R41209	0.98
T00671	R41211	0.98
T00671	R41212	0.98
T00671	R11385	0.98
T00671	R11386	0.98
T00671	R68790	0.98
T00671	R69082	0.98
T00671	R69084	0.98
T00671	R32797	0.98
T00671	R66796	0.98
T00671	R64544	0.98
T00671	R68104	0.98
T00671	R58361	0.98
T00671	R40856	0.98
T00671	R39053	0.98
T00671	R26975	0.98
T00671	R57883	0.98
T00671	R57884	0.98
T00671	R25426	0.98
T00671	R35450	0.98
T00671	R35453	0.98
T00671	R35452	0.98
T00671	R57703	0.98
T00671	R11703	0.98
T00671	R30014	0.98
T00671	R31391	0.98
T00671	R31363	0.98
T00671	R31365	0.98
T00671	R70142	0.98
T00671	R36855	0.98
T00671	R59357	0.98
T00671	R62701	0.98
T00671	R57530	0.98
T00671	R12310	0.98
T00671	R38583	0.98
T00671	R63468	0.98
T00671	R65167	0.98
T00671	R67332	0.98
T00671	R27113	0.98
T00671	R27121	0.98
T00671	R31527	0.98
T00671	R61715	0.98
T00671	R27993	0.98
T00671	R63113	0.98
T00671	R63114	0.98
T00671	R63115	0.98
T00671	R63116	0.98
T00671	R28000	0.98
T00671	R16685	0.98
T00671	R16686	0.98
T00671	R57541	0.98
T00671	R58847	0.98
T00671	R61688	0.98
T00671	R04384	0.98
T00671	R04388	0.98
T00671	R14861	0.98
T00671	R61684	0.98
T00671	R61691	0.98
T00671	R66597	0.98
T00671	R39480	0.98
T00671	R58297	0.98
T00671	R16300	0.98
T00671	R16301	0.98
T00671	R11720	0.98
T00671	R67131	0.98
T00671	R67133	0.98
T00671	R27032	0.98
T00671	R27034	0.98
T00671	R27035	0.98
T00671	R27036	0.98
T00671	R25721	0.98
T00671	R25728	0.98
T00671	R16303	0.98
T00671	R15767	0.98
T00671	R15624	0.98
T00671	R59355	0.98
T00671	R57717	0.98
T00671	R62548	0.98
T00671	R68171	0.98
T00671	R66512	0.98
T00671	R62983	0.98
T00671	R69759	0.98
T00671	R57151	0.98
T00671	R32740	0.98
T00671	R31012	0.98
T00671	R67368	0.98
T00671	R67363	0.98
T00671	R11384	0.98
T00671	R11278	0.98
T00671	R11441	0.98
T00671	R11442	0.98
T00671	R11437	0.98
T00671	R16704	0.98
T00671	R20521	0.98
T00671	R31259	0.98
T00671	R28224	0.98
T00671	R28225	0.98
T00671	R04548	0.98
T00671	R11306	0.98
T00671	R25258	0.98
T00671	R11701	0.98
T00671	R31322	0.98
T00671	R31323	0.98
T00671	R31594	0.98
T00671	R33393	0.98
T00673	R58669	0.98
T00673	R58670	0.98
T00673	R25881	0.98
T00673	R20787	0.98
T00673	R58097	0.98
T00673	R58094	0.98
T00673	R22151	0.98
T00673	R22153	0.98
T00673	R58106	0.98
T00673	R58671	0.98
T00673	R58667	0.98
T00673	R58093	0.98
T00673	R21560	0.98
T00673	R58030	0.98
T00673	R58090	0.98
T00673	R58023	0.98
T00673	R58036	0.98
T00673	R58026	0.98
T00673	R22773	0.98
T00673	R58101	0.98
T00673	R58014	0.98
T00673	R22771	0.98
T00673	R58095	0.98
T00673	R63493	0.98
T00673	R56417	0.98
T00673	R58098	0.98
T00673	R02670	0.98
T00673	R58032	0.98
T00673	R58016	0.98
T00673	R58033	0.98
T00673	R58099	0.98
T00673	R25902	0.98
T00673	R58028	0.98
T00673	R32474	0.98
T00673	R32475	0.98
T00673	R32476	0.98
T00673	R58017	0.98
T00673	R58018	0.98
T00673	R58020	0.98
T00673	R58043	0.98
T00673	R57836	0.98
T00673	R58096	0.98
T00673	R58102	0.98
T00673	R25863	0.98
T00673	R31995	0.98
T00673	R58046	0.98
T00673	R58045	0.98
T00673	R31199	0.98
T00673	R21744	0.98
T00673	R40821	0.98
T00673	R40823	0.98
T00673	R29077	0.98
T00673	R29078	0.98
T00673	R29079	0.98
T00673	R29081	0.98
T00673	R29107	0.98
T00673	R29082	0.98
T00673	R29084	0.98
T00673	R29089	0.98
T00673	R29091	0.98
T00673	R29108	0.98
T00673	R21545	0.98
T00673	R33427	0.98
T00673	R32558	0.98
T00673	R32559	0.98
T00673	R38173	0.98
T00673	R38174	0.98
T00673	R02671	0.98
T00673	R02223	0.98
T00673	R02669	0.98
T00673	R02659	0.98
T00679	R15481	0.98
T00679	R27791	0.98
T00685	R01993	0.98
T00685	R01995	0.98
T00685	R01996	0.98
T00685	R26773	0.98
T00685	R02153	0.98
T00685	R38733	0.98
T00685	R26406	0.98
T00685	R34113	0.98
T00685	R01640	0.98
T00685	R21562	0.98
T00685	R26665	0.98
T00685	R38715	0.98
T00685	R58800	0.98
T00685	R58801	0.98
T00685	R01639	0.98
T00685	R26529	0.98
T00685	R26530	0.98
T00685	R03058	0.98
T00685	R26693	0.98
T00685	R26694	0.98
T00685	R26695	0.98
T00685	R26400	0.98
T00685	R23482	0.98
T00685	R21721	0.98
T00685	R08492	0.98
T00685	R66806	0.98
T00685	R25005	0.98
T00685	R25448	0.98
T00685	R25449	0.98
T00685	R01224	0.98
T00685	R02232	0.98
T00696	R00973	0.98
T00696	R00974	0.98
T00696	R00975	0.98
T00696	R00976	0.98
T00696	R00978	0.98
T00696	R40171	0.98
T00696	R40172	0.98
T00696	R40173	0.98
T00696	R66028	0.98
T00696	R14315	0.98
T00696	R14316	0.98
T00696	R12328	0.98
T00696	R12329	0.98
T00696	R39279	0.98
T00696	R34883	0.98
T00696	R23811	0.98
T00696	R57486	0.98
T00696	R57499	0.98
T00696	R57502	0.98
T00696	R57508	0.98
T00696	R02234	0.98
T00696	R29385	0.98
T00696	R57260	0.98
T00696	R34881	0.98
T00704	R01654	0.98
T00704	R02348	0.98
T00704	R02349	0.98
T00705	R01653	0.98
T00706	R01804	0.98
T00706	R02239	0.98
T00711	R01005	0.98
T00711	R00921	0.98
T00711	R00161	0.98
T00711	R03041	0.98
T00711	R03044	0.98
T00712	R01007	0.98
T00712	R00916	0.98
T00712	R00162	0.98
T00712	R03041	0.98
T00712	R03044	0.98
T00719	R03941	0.98
T00719	R03943	0.98
T00719	R03944	0.98
T00719	R03945	0.98
T00719	R03964	0.98
T00719	R03965	0.98
T00719	R03966	0.98
T00719	R03967	0.98
T00719	R03968	0.98
T00719	R03969	0.98
T00719	R03970	0.98
T00719	R03971	0.98
T00719	R03972	0.98
T00719	R03973	0.98
T00719	R03974	0.98
T00719	R03975	0.98
T00719	R03976	0.98
T00719	R03977	0.98
T00719	R03978	0.98
T00719	R03979	0.98
T00719	R03981	0.98
T00719	R04772	0.98
T00719	R04773	0.98
T00719	R04774	0.98
T00719	R04405	0.98
T00719	R01465	0.98
T00719	R03949	0.98
T00719	R03953	0.98
T00719	R04765	0.98
T00719	R04766	0.98
T00719	R04767	0.98
T00719	R03017	0.98
T00719	R00135	0.98
T00719	R01187	0.98
T00719	R03942	0.98
T00719	R01321	0.98
T00719	R03929	0.98
T00719	R04759	0.98
T00719	R03963	0.98
T00719	R04761	0.98
T00719	R09141	0.98
T00719	R03928	0.98
T00719	R12027	0.98
T00719	R04075	0.98
T00719	R03962	0.98
T00719	R04768	0.98
T00719	R04769	0.98
T00719	R04770	0.98
T00719	R02240	0.98
T00719	R04758	0.98
T00719	R01169	0.98
T00719	R01690	0.98
T00719	R12073	0.98
T00719	R03931	0.98
T00720	R03930	0.98
T00720	R01465	0.98
T00720	R21368	0.98
T00720	R28155	0.98
T00720	R36829	0.98
T00720	R41982	0.98
T00720	R41983	0.98
T00720	R61300	0.98
T00720	R69854	0.98
T00720	R01321	0.98
T00720	R03929	0.98
T00720	R13185	0.98
T00720	R13186	0.98
T00720	R13187	0.98
T00720	R66743	0.98
T00720	R27612	0.98
T00720	R04761	0.98
T00720	R09141	0.98
T00720	R03928	0.98
T00720	R04634	0.98
T00720	R02240	0.98
T00721	R03933	0.98
T00721	R01465	0.98
T00721	R04508	0.98
T00721	R04519	0.98
T00721	R03017	0.98
T00721	R00135	0.98
T00721	R41982	0.98
T00721	R41983	0.98
T00721	R62967	0.98
T00721	R01321	0.98
T00721	R27355	0.98
T00721	R03929	0.98
T00721	R13314	0.98
T00721	R13317	0.98
T00721	R66743	0.98
T00721	R27612	0.98
T00721	R02856	0.98
T00721	R04761	0.98
T00721	R09141	0.98
T00721	R03928	0.98
T00721	R01063	0.98
T00721	R04451	0.98
T00721	R04634	0.98
T00721	R02240	0.98
T00721	R03932	0.98
T00721	R03931	0.98
T00722	R39267	0.98
T00729	R01088	0.98
T00733	R00385	0.98
T00735	R02242	0.98
T00737	R03598	0.98
T00737	R03600	0.98
T00737	R03603	0.98
T00737	R03604	0.98
T00737	R23439	0.98
T00737	R23442	0.98
T00737	R23443	0.98
T00737	R23444	0.98
T00737	R23445	0.98
T00737	R23446	0.98
T00737	R23447	0.98
T00737	R23448	0.98
T00737	R23449	0.98
T00737	R23450	0.98
T00737	R23451	0.98
T00737	R23452	0.98
T00737	R23453	0.98
T00737	R23454	0.98
T00737	R23455	0.98
T00737	R23456	0.98
T00737	R23457	0.98
T00737	R23458	0.98
T00737	R23459	0.98
T00737	R23460	0.98
T00737	R02386	0.98
T00737	R00040	0.98
T00737	R00460	0.98
T00737	R00466	0.98
T00737	R31525	0.98
T00737	R36824	0.98
T00737	R00961	0.98
T00737	R03582	0.98
T00759	R00337	0.98
T00759	R00338	0.98
T00759	R00004	0.98
T00759	R01991	0.98
T00759	R03720	0.98
T00759	R02102	0.98
T00759	R04817	0.98
T00759	R04837	0.98
T00759	R04855	0.98
T00759	R17037	0.98
T00759	R18662	0.98
T00759	R18663	0.98
T00759	R18664	0.98
T00759	R18665	0.98
T00759	R18719	0.98
T00759	R21007	0.98
T00759	R21682	0.98
T00759	R22250	0.98
T00759	R22279	0.98
T00759	R24030	0.98
T00759	R25394	0.98
T00759	R25822	0.98
T00759	R32523	0.98
T00759	R34117	0.98
T00759	R19612	0.98
T00759	R37135	0.98
T00759	R23507	0.98
T00759	R04979	0.98
T00759	R24443	0.98
T00759	R04885	0.98
T00759	R32190	0.98
T00759	R37285	0.98
T00759	R37746	0.98
T00759	R37747	0.98
T00759	R35927	0.98
T00759	R01802	0.98
T00759	R01908	0.98
T00759	R01909	0.98
T00759	R39432	0.98
T00759	R04839	0.98
T00759	R60540	0.98
T00759	R02922	0.98
T00759	R64857	0.98
T00759	R04791	0.98
T00759	R04873	0.98
T00759	R04875	0.98
T00759	R19606	0.98
